
Knight's Tour Path:
+-------+----------------+-------------------------+-------------------------+-----------------+
| Step  | Current Square |       Next Square       | Transition (Chess Not.) | Location (x, y) |
+-------+----------------+-------------------------+-------------------------+-----------------+
|     1 |             a1 |                      b3 |            a1 -> b3     |            11   |
|     2 |             b3 |                      a5 |            b3 -> a5     |            32   |
|     3 |             a5 |                      b7 |            a5 -> b7     |            51   |
|     4 |             b7 |                      a9 |            b7 -> a9     |            72   |
|     5 |             a9 |                      b; |            a9 -> b;     |            91   |
|     6 |             b; |                      a= |            b; -> a=     |           112   |
|     7 |             a= |                      b? |            a= -> b?     |           131   |
|     8 |             b? |                      aA |            b? -> aA     |           152   |
|     9 |             aA |                      bC |            aA -> bC     |           171   |
|    10 |             bC |                      aE |            bC -> aE     |           192   |
|    11 |             aE |                      bG |            aE -> bG     |           211   |
|    12 |             bG |                      aI |            bG -> aI     |           232   |
|    13 |             aI |                      bK |            aI -> bK     |           251   |
|    14 |             bK |                      aM |            bK -> aM     |           272   |
|    15 |             aM |                      bO |            aM -> bO     |           291   |
|    16 |             bO |                      aQ |            bO -> aQ     |           312   |
|    17 |             aQ |                      bS |            aQ -> bS     |           331   |
|    18 |             bS |                      aU |            bS -> aU     |           352   |
|    19 |             aU |                      bW |            aU -> bW     |           371   |
|    20 |             bW |                      aY |            bW -> aY     |           392   |
|    21 |             aY |                      b[ |            aY -> b[     |           411   |
|    22 |             b[ |                      a] |            b[ -> a]     |           432   |
|    23 |             a] |                      b_ |            a] -> b_     |           451   |
|    24 |             b_ |                      aa |            b_ -> aa     |           472   |
|    25 |             aa |                      bc |            aa -> bc     |           491   |
|    26 |             bc |                      dd |            bc -> dd     |           512   |
|    27 |             dd |                      fc |            dd -> fc     |           524   |
|    28 |             fc |                      hd |            fc -> hd     |           516   |
|    29 |             hd |                      jc |            hd -> jc     |           528   |
|    30 |             jc |                      ld |            jc -> ld     |           520   |
|    31 |             ld |                      nc |            ld -> nc     |           532   |
|    32 |             nc |                      pd |            nc -> pd     |           524   |
|    33 |             pd |                      rc |            pd -> rc     |           536   |
|    34 |             rc |                      td |            rc -> td     |           528   |
|    35 |             td |                      vc |            td -> vc     |           540   |
|    36 |             vc |                      xd |            vc -> xd     |           532   |
|    37 |             xd |                      zc |            xd -> zc     |           544   |
|    38 |             zc |                      |d |            zc -> |d     |           536   |
|    39 |             |d |                      ~c |            |d -> ~c     |           548   |
|    40 |             ~c |                      Äd |            ~c -> Äd     |           540   |
|    41 |             Äd |                      Çc |            Äd -> Çc     |           552   |
|    42 |             Çc |                      Ñd |            Çc -> Ñd     |           544   |
|    43 |             Ñd |                      Üc |            Ñd -> Üc     |           556   |
|    44 |             Üc |                      àd |            Üc -> àd     |           548   |
|    45 |             àd |                      äc |            àd -> äc     |           560   |
|    46 |             äc |                      åd |            äc -> åd     |           552   |
|    47 |             åd |                      éc |            åd -> éc     |           564   |
|    48 |             éc |                      êd |            éc -> êd     |           556   |
|    49 |             êd |                      íc |            êd -> íc     |           568   |
|    50 |             íc |                      îd |            íc -> îd     |           560   |
|    51 |             îd |                      ìb |            îd -> ìb     |           572   |
|    52 |             ìb |                      íd |            ìb -> íd     |           551   |
|    53 |             íd |                      îc |            íd -> îc     |           570   |
|    54 |             îc |                      ìa |            îc -> ìa     |           562   |
|    55 |             ìa |                      î_ |            ìa -> î_     |           541   |
|    56 |             î_ |                      ì] |            î_ -> ì]     |           522   |
|    57 |             ì] |                      î[ |            ì] -> î[     |           501   |
|    58 |             î[ |                      ìY |            î[ -> ìY     |           482   |
|    59 |             ìY |                      îW |            ìY -> îW     |           461   |
|    60 |             îW |                      ìU |            îW -> ìU     |           442   |
|    61 |             ìU |                      îS |            ìU -> îS     |           421   |
|    62 |             îS |                      ìQ |            îS -> ìQ     |           402   |
|    63 |             ìQ |                      îO |            ìQ -> îO     |           381   |
|    64 |             îO |                      ìM |            îO -> ìM     |           362   |
|    65 |             ìM |                      îK |            ìM -> îK     |           341   |
|    66 |             îK |                      ìI |            îK -> ìI     |           322   |
|    67 |             ìI |                      îG |            ìI -> îG     |           301   |
|    68 |             îG |                      ìE |            îG -> ìE     |           282   |
|    69 |             ìE |                      îC |            ìE -> îC     |           261   |
|    70 |             îC |                      ìA |            îC -> ìA     |           242   |
|    71 |             ìA |                      î? |            ìA -> î?     |           221   |
|    72 |             î? |                      ì= |            î? -> ì=     |           202   |
|    73 |             ì= |                      î; |            ì= -> î;     |           181   |
|    74 |             î; |                      ì9 |            î; -> ì9     |           162   |
|    75 |             ì9 |                      î7 |            ì9 -> î7     |           141   |
|    76 |             î7 |                      ì5 |            î7 -> ì5     |           122   |
|    77 |             ì5 |                      î3 |            ì5 -> î3     |           101   |
|    78 |             î3 |                      ì1 |            î3 -> ì1     |            82   |
|    79 |             ì1 |                      ë2 |            ì1 -> ë2     |            61   |
|    80 |             ë2 |                      è1 |            ë2 -> è1     |            69   |
|    81 |             è1 |                      ç2 |            è1 -> ç2     |            57   |
|    82 |             ç2 |                      ã1 |            ç2 -> ã1     |            65   |
|    83 |             ã1 |                      â2 |            ã1 -> â2     |            53   |
|    84 |             â2 |                      á1 |            â2 -> á1     |            61   |
|    85 |             á1 |                      Ö2 |            á1 -> Ö2     |            49   |
|    86 |             Ö2 |                      É1 |            Ö2 -> É1     |            57   |
|    87 |             É1 |                      Å2 |            É1 -> Å2     |            45   |
|    88 |             Å2 |                      1 |            Å2 -> 1     |            53   |
|    89 |             1 |                      }2 |            1 -> }2     |            41   |
|    90 |             }2 |                      {1 |            }2 -> {1     |            49   |
|    91 |             {1 |                      y2 |            {1 -> y2     |            37   |
|    92 |             y2 |                      w1 |            y2 -> w1     |            45   |
|    93 |             w1 |                      u2 |            w1 -> u2     |            33   |
|    94 |             u2 |                      s1 |            u2 -> s1     |            41   |
|    95 |             s1 |                      q2 |            s1 -> q2     |            29   |
|    96 |             q2 |                      o1 |            q2 -> o1     |            37   |
|    97 |             o1 |                      m2 |            o1 -> m2     |            25   |
|    98 |             m2 |                      k1 |            m2 -> k1     |            33   |
|    99 |             k1 |                      i2 |            k1 -> i2     |            21   |
|   100 |             i2 |                      g1 |            i2 -> g1     |            29   |
|   101 |             g1 |                      e2 |            g1 -> e2     |            17   |
|   102 |             e2 |                      c1 |            e2 -> c1     |            25   |
|   103 |             c1 |                      a2 |            c1 -> a2     |            13   |
|   104 |             a2 |                      b4 |            a2 -> b4     |            21   |
|   105 |             b4 |                      a6 |            b4 -> a6     |            42   |
|   106 |             a6 |                      b8 |            a6 -> b8     |            61   |
|   107 |             b8 |                      a: |            b8 -> a:     |            82   |
|   108 |             a: |                      b< |            a: -> b<     |           101   |
|   109 |             b< |                      a> |            b< -> a>     |           122   |
|   110 |             a> |                      b@ |            a> -> b@     |           141   |
|   111 |             b@ |                      aB |            b@ -> aB     |           162   |
|   112 |             aB |                      bD |            aB -> bD     |           181   |
|   113 |             bD |                      aF |            bD -> aF     |           202   |
|   114 |             aF |                      bH |            aF -> bH     |           221   |
|   115 |             bH |                      aJ |            bH -> aJ     |           242   |
|   116 |             aJ |                      bL |            aJ -> bL     |           261   |
|   117 |             bL |                      aN |            bL -> aN     |           282   |
|   118 |             aN |                      bP |            aN -> bP     |           301   |
|   119 |             bP |                      aR |            bP -> aR     |           322   |
|   120 |             aR |                      bT |            aR -> bT     |           341   |
|   121 |             bT |                      aV |            bT -> aV     |           362   |
|   122 |             aV |                      bX |            aV -> bX     |           381   |
|   123 |             bX |                      aZ |            bX -> aZ     |           402   |
|   124 |             aZ |                      b\ |            aZ -> b\     |           421   |
|   125 |             b\ |                      a^ |            b\ -> a^     |           442   |
|   126 |             a^ |                      b` |            a^ -> b`     |           461   |
|   127 |             b` |                      ab |            b` -> ab     |           482   |
|   128 |             ab |                      bd |            ab -> bd     |           501   |
|   129 |             bd |                      cb |            bd -> cb     |           522   |
|   130 |             cb |                      ac |            cb -> ac     |           503   |
|   131 |             ac |                      cd |            ac -> cd     |           511   |
|   132 |             cd |                      ec |            cd -> ec     |           523   |
|   133 |             ec |                      gd |            ec -> gd     |           515   |
|   134 |             gd |                      hb |            gd -> hb     |           527   |
|   135 |             hb |                      id |            hb -> id     |           508   |
|   136 |             id |                      kc |            id -> kc     |           529   |
|   137 |             kc |                      md |            kc -> md     |           521   |
|   138 |             md |                      lb |            md -> lb     |           533   |
|   139 |             lb |                      kd |            lb -> kd     |           512   |
|   140 |             kd |                      ic |            kd -> ic     |           531   |
